laptop_ID,Company,Product,TypeName,Inches,Resolution_X,Resolution_Y,cat_resolution,Is_touch,CPU_Brand,CPU_Model,SSD,HDD,CPU_Frec,Ram,GPU_Brand,GPU_Model,Is_GPU_dedicated,OpSys,Weight,Price_euros
639,Dell,Inspiron 7567,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i7 7700HQ,256.0,1024,2.8,14.0,Nvidia,GeForce GTX 1050 Ti,1,Windows,2.62,1479.0
1190,Asus,X553SA-XX021T (N3050/4GB/500GB/W10),Notebook,15.6,1366,768,HD,0,Intel,Celeron Dual Core N3050,0.0,500,1.6,4.0,Intel,HD Graphics,0,Windows,2.2,369.0
171,Dell,Inspiron 5577,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i7 7700HQ,128.0,1024,2.8,8.0,Nvidia,GeForce GTX 1050,1,Windows,2.56,1060.49
1121,MSI,GE72 Apache,Gaming,17.3,1920,1080,Full HD,0,Intel,Core i7 6700HQ,128.0,1024,2.6,8.0,Nvidia,GeForce GTX 960M,1,Windows,2.9,1511.19
613,Toshiba,Tecra Z50-C-144,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 6500U,256.0,0,2.5,8.0,Intel,HD Graphics 520,0,Windows,2.2,1399.0
393,Dell,Precision 3510,Workstation,15.6,1920,1080,Full HD,0,Intel,Core i5 6440HQ,0.0,500,2.6,8.0,AMD,FirePro W5130M,1,Windows,2.23,1369.0
307,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,1600,900,HD,0,Intel,Core i5 7200U,0.0,1024,2.5,6.0,Nvidia,GeForce GTX 940M,1,Windows,2.8,649.0
320,Dell,Inspiron 5570,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i5 8250U,128.0,1024,1.6,8.0,AMD,Radeon 530,1,Windows,2.33,844.0
223,Dell,Latitude 5490,Ultrabook,14.0,1920,1080,Full HD,0,Intel,Core i5 8250U,256.0,0,1.6,8.0,Intel,UHD Graphics 620,0,Windows,1.6,1149.0
579,HP,15-cd005nv (A9-9420/6GB/256GB/Radeon,Notebook,15.6,1920,1080,Full HD,0,AMD,A9-Series A9-9420,256.0,0,3.0,6.0,AMD,Radeon 530,1,Windows,1.95,649.0
506,Lenovo,ThinkPad L570,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i5 7200U,256.0,0,2.5,8.0,Intel,HD Graphics 620,0,Windows,2.3,911.0
972,Dell,XPS 13,Ultrabook,13.3,3200,1800,QHD,0,Intel,Core i7 6500U,256.0,0,2.5,8.0,Intel,HD Graphics 520,0,Windows,1.3,1268.0
1294,Dell,Inspiron 3567,Notebook,15.6,1366,768,HD,0,Intel,Core i3 7100U,0.0,1024,2.4,6.0,Intel,HD Graphics 620,0,Windows,2.3,459.0
931,MSI,GE72VR 6RF,Gaming,17.3,1920,1080,Full HD,0,Intel,Core i7 7700HQ,256.0,1024,2.8,14.0,Nvidia,GeForce GTX 1050 Ti,1,Windows,2.7,1599.0
704,Lenovo,Yoga 910-13IKB,Convertible,14.0,1920,1080,Full HD,1,Intel,Core i7 7500U,512.0,0,2.7,14.0,Intel,HD Graphics 620,0,Windows,1.38,1749.0
412,Asus,Zenbook 3,Ultrabook,14.0,1920,1080,Full HD,0,Intel,Core i7 7500U,512.0,0,2.7,8.0,Intel,HD Graphics 620,0,Windows,1.1,1873.0
759,Lenovo,N23 (N3060/4GB/128GB/W10),Netbook,11.6,1366,768,HD,1,Intel,Celeron Dual Core N3060,128.0,0,1.6,4.0,Intel,HD Graphics 400,0,Windows,1.4,475.0
836,Dell,Latitude 3480,Notebook,14.0,1366,768,HD,0,Intel,Core i3 6006U,0.0,500,2.0,4.0,Intel,HD Graphics 520,0,Windows,1.76,585.0
201,HP,ProBook 430,Notebook,13.3,1920,1080,Full HD,0,Intel,Core i5 8250U,512.0,0,1.6,8.0,Intel,UHD Graphics 620,0,Windows,1.49,959.0
548,Dell,Vostro 5468,Notebook,14.0,1920,1080,Full HD,0,Intel,Core i3 6006U,128.0,0,2.0,4.0,Intel,HD Graphics 520,0,Windows,1.6,735.87
167,Lenovo,Legion Y520-15IKBN,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i7 7700HQ,256.0,0,2.8,14.0,Nvidia,GeForce GTX 1050 Ti,1,Windows,2.5,1079.0
277,Dell,Inspiron 3576,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 8550U,256.0,0,1.8,8.0,AMD,Radeon 520,1,Linux,2.14,735.07
212,Dell,XPS 13,Ultrabook,13.3,1920,1080,Full HD,0,Intel,Core i7 8550U,256.0,0,1.8,8.0,Intel,UHD Graphics 620,0,Windows,1.2,1449.0
635,Asus,Q304UA-BHI5T11 (i5-7200U/6GB/1TB/FHD/W10),Convertible,13.3,1920,1080,Full HD,1,Intel,Core i5 7200U,0.0,1024,2.5,6.0,Intel,HD Graphics 620,0,Windows,1.5,639.01
1268,Dell,Inspiron 3552,Notebook,15.6,1366,768,HD,0,Intel,Pentium Quad Core N3710,0.0,500,1.6,4.0,Intel,HD Graphics,0,Linux,2.2,324.0
855,Dell,Vostro 3568,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 7500U,256.0,0,2.7,4.0,AMD,Radeon R5 M420,1,Windows,2.18,739.0
1239,MSI,GP62MVR 6RF,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i7 6700HQ,128.0,1024,2.6,8.0,Nvidia,GeForce GTX 1060,1,Windows,2.2,1476.11
1281,Acer,Aspire ES1-531,Notebook,15.6,1366,768,HD,0,Intel,Celeron Dual Core N3060,0.0,500,1.6,4.0,Intel,HD Graphics 400,0,Linux,2.4,289.0
517,Dell,XPS 13,Ultrabook,13.3,1920,1080,Full HD,1,Intel,Core i5 7200U,128.0,0,2.5,8.0,Intel,HD Graphics 620,0,Windows,1.29,899.0
789,Dell,Alienware 17,Gaming,17.3,1920,1080,Full HD,0,Intel,Core i7 7700HQ,640.0,1024,2.8,14.0,Nvidia,GeForce GTX 1070M,1,Windows,4.42,2787.0
1082,Dell,Inspiron 5368,Convertible,13.3,1920,1080,Full HD,1,Intel,Core i7 6500U,256.0,0,2.5,8.0,Intel,HD Graphics 520,0,Windows,1.62,798.01
207,Lenovo,Legion Y720-15IKB,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i7 7700HQ,512.0,1024,2.8,14.0,Nvidia,GeForce GTX 1060,1,Windows,3.2,1749.0
1139,Asus,VivoBook Max,Notebook,15.6,1366,768,HD,0,Intel,Core i3 7100U,0.0,1024,2.4,4.0,Intel,HD Graphics 620,0,Windows,2.0,435.0
1218,Dell,Inspiron 5567,Notebook,15.6,1366,768,HD,0,Intel,Core i3 6006U,128.0,0,2.0,4.0,AMD,Radeon R7 M440,1,Windows,2.3,499.0
64,Asus,UX410UA-GV350T (i5-8250U/8GB/256GB/FHD/W10),Notebook,14.0,1920,1080,Full HD,0,Intel,Core i5 8250U,256.0,0,1.6,8.0,Intel,UHD Graphics 620,0,Windows,1.4,941.0
27,Apple,MacBook Air,Ultrabook,13.3,1440,900,HD,0,Intel,Core i5,0.0,0,1.6,8.0,Intel,HD Graphics 6000,0,macOS,1.35,1099.0
1314,HP,Stream 11-Y000na,Netbook,11.6,1366,768,HD,0,Intel,Celeron Dual Core N3060,0.0,0,1.6,2.0,Intel,HD Graphics 400,0,Windows,1.17,209.0
110,Asus,UX430UQ-GV209R (i7-7500U/8GB/256GB/GeForce,Ultrabook,14.0,1920,1080,Full HD,0,Intel,Core i7 7500U,256.0,0,2.7,8.0,Nvidia,GeForce 940MX,1,Windows,1.3,1193.0
937,Toshiba,Tecra Z50-C-140,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 6600U,256.0,0,2.6,14.0,Nvidia,GeForce 930M,1,Windows,2.4,1975.0
825,Razer,Blade Stealth,Ultrabook,12.5,3840,2160,4K UHD,1,Intel,Core i7 7500U,512.0,0,2.5,14.0,Intel,HD Graphics 620,0,Windows,1.29,1799.0
1251,MSI,GE72VR Apache,Gaming,17.3,1920,1080,Full HD,0,Intel,Core i7 7700HQ,256.0,1024,2.8,14.0,Nvidia,GeForce GTX 1060,1,Windows,2.7,1598.0
73,Dell,Inspiron 5370,Ultrabook,13.3,1920,1080,Full HD,0,Intel,Core i7 8550U,256.0,0,1.8,8.0,AMD,Radeon 530,1,Windows,1.4,955.0
786,Acer,Swift 3,Notebook,14.0,1920,1080,Full HD,0,Intel,Core i3 7100U,128.0,0,2.4,4.0,Intel,HD Graphics 620,0,Windows,1.8,636.0
866,Dell,Latitude 5580,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i5 7200U,128.0,0,2.5,8.0,Intel,HD Graphics 620,0,Windows,1.9,945.0
826,HP,Chromebook 11,Netbook,11.6,1366,768,HD,0,Intel,Celeron Dual Core N3060,0.0,0,1.6,4.0,Intel,HD Graphics 400,0,Chrome OS,1.23,385.0
709,Lenovo,IdeaPad 320-15AST,Notebook,15.6,1920,1080,Full HD,0,AMD,A9-Series 9420,256.0,0,2.9,4.0,AMD,Radeon 530,1,Windows,2.2,399.0
947,Lenovo,Yoga 900-13ISK,Convertible,13.3,3200,1800,QHD,1,Intel,Core i7 6560U,640.0,0,2.2,14.0,Intel,Iris Graphics 540,0,Windows,1.3,1799.0
590,Dell,Latitude 5580,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 7600U,256.0,0,2.8,14.0,Nvidia,GeForce 930MX,1,Windows,1.93,1537.39
1143,Lenovo,Legion Y520-15IKBN,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i5 7300HQ,128.0,1024,2.5,8.0,Nvidia,GeForce GTX 1060,1,Chrome OS,2.4,989.0
531,Dell,Inspiron 5770,Notebook,17.3,1920,1080,Full HD,0,Intel,Core i5 8250U,128.0,1024,1.6,8.0,AMD,Radeon 530,1,Linux,2.8,889.0
